32.502345269453000,31.70700584656990
53.426804033275000,68.77759598163890
61.530358025636400,62.562382297945800
47.475639634786100,71.546632233567800
59.813207869512300,87.230925133687400
55.142188413943800,78.211518270799200
52.211796692214000,79.64197304980870
39.299566694317100,59.171489321869500
48.10504169176830,75.331242297063100
52.550014442733800,71.300879886850400
45.419730144973800,55.165677145959100
54.351634881228900,82.478846757497900
44.164049496773400,62.008923245725800
58.16847071685780,75.392870425995000
56.727208057096600,81.43619215887860
48.955888566093700,60.723602440674000
44.687196231480900,82.892503731453700
60.297326851333500,97.379896862166100
45.618643772955800,48.847153317355100
38.816817537445600,56.877213186268500
66.189816606752600,83.878564664602800
65.41605174513410,118.59121730252200
47.48120860786790,57.251819462269000
41.57564261748700,51.391744079832300
51.84518690563940,75.380651665312400
59.370822011089500,74.765564032151400
57.31000343834810,95.455052922574700
63.615561251453300,95.229366017555300
46.737619407977000,79.052406169565600
50.556760148547800,83.432071421323700
52.223996085553000,63.358790317497900
35.567830047746600,41.412885303700600
42.436476944055600,76.617341280074000
58.16454011019290,96.769566426108200
57.504447615341800,74.084130116602500
45.440530725320000,66.588144414228600
61.89622268029130,77.768482417793000
33.093831736164000,50.719588912312100
36.436009511386900,62.124570818071800
37.675654860850700,60.810246649902200
44.555608383275400,52.682983366387800
43.318282631865700,58.569824717692900
50.073145632289000,82.905981485070500
43.870612645218400,61.424709804339100
62.997480747553100,115.24415280079500
32.669043763467200,45.570588823376100
40.166899008703700,54.084054796223600
53.575077531673700,87.994452758110400
33.864214971778200,52.725494375900400
64.707138666121300,93.576118692658200
38.119824026822800,80.166275447371000
44.502538064645100,65.101711570560300
40.599538384552300,65.562301260400400
41.720676356341300,65.280886920822800
51.088634678336800,73.434641546324300
55.078095904923200,71.13972785861890
41.377726534895200,79.102829683549900
62.494697427269800,86.520538440347200
49.203887540826000,84.742697807826200
41.102685187349700,59.358850248624900
41.182016105169800,61.684037524833600
50.186389494880600,69.847604158249200
52.378446219236200,86.098291205774100
50.135485486286100,59.108839267699600
33.644706006191800,69.89968164362760
39.557901222906800,44.862490711164400
56.130388816875500,85.498067778840200
57.362052133238200,95.536686846467200
60.269214393997900,70.251934419771600
35.678093889410700,52.721734964775000
31.588116998132800,50.392670135079900
53.66093226167300,63.642398775657800
46.682228649471900,72.247251068662400
43.107820219102500,57.812512976181400
70.34607561504930,104.25710158543800
44.492855880854100,86.642020318822000
57.50453330326840,91.486778000110100
36.930076609191800,55.231660886212800
55.805733357942700,79.550436678507600
38.954769073377100,44.847124242467600
56.901214702247100,80.207523139682800
56.868900661384000,83.14274979204350
34.33312470421610,55.723489260543900
59.04974121466680,77.634182511677900
57.788223993230700,99.051414841748300
54.282328705967400,79.120646274680000
51.088719898979100,69.588897851118500
50.282836348230700,69.510503311494400
44.211741752090100,73.687564318317300
38.005488008060700,61.366904537240100
32.940479942618300,67.170655768995100
53.691639571070100,85.668203145001500
68.76573426962170,114.85387123391400
46.230966498310300,90.123572069967400
68.319360818255400,97.919821035242800
50.030174340312100,81.536990783015000
49.239765342753800,72.111832469615700
50.039575939876000,85.232007342325700
48.149858891028900,66.224957888054600
25.128484647772300,53.454394214850500
